#complex,groundtruth,simcomplex,simground,boolectorres,verificationtime
4*((y&~z)|~(~x|(~y&z)))+5*(~(x|y)|~(x^(y^z)))-5*~(x|(y|z))-4*~(x|(~y|z))-4*~(~x|(y|z))-4*(~x&(~y&z))-4*(~x&(y&z))-5*(x&(~y&z))-4*(x&(y&z)),1*(z^(x&(y|z)))+8*~(~x|(~y|z)),9*~(~x|(~y|z))+1*(~x&(~y&z))+1*(~x&(y&z)), 9*~(~x|(~y|z))+1*(~x&(~y&z))+1*(~x&(y&z)),True,0.000231981277466
-6*~(x|(y^z))+4*(~(x^y)|(x^z))+2*((x&y)^(y|~z))-2*~(x|(~y|z))+5*~(~x|(y|z))-4*~(~x|(~y|z))-4*(~x&(~y&z))+11*(~x&(y&z))-4*(x&(y&z)),11*((x^y)&(x^z)),11*((x^y)&(x^z)), 11*((x^y)&(x^z)),True,0.000188112258911
1*~(x^(~y&z))+5*(z^(x|(y|z)))+2*(y^~(~x&(y&z)))-3*~(x|(y|z))-7*~(~x|(y|z))-5*~(~x|(~y|z))-2*(~x&(~y&z))-3*(~x&(y&z))-3*(x&(~y&z)),6*~(x|(~y|z)),6*~(x|(~y|z)), 6*~(x|(~y|z)),True,0.000184059143066
-7*(z^(x&(y|z)))+1*(y&~(x&~z))-1*(y^(x|(y^z)))-5*(y^~(~x|(~y&z)))+4*~(x|(~y|z))+7*~(~x|(~y|z))+8*(~x&(~y&z))+1*(x&(~y&z))-1*(x&(y&z)),-12*(~x&(y&z))-6*~(~x|(y|z)),-6*~(~x|(y|z))-12*(~x&(y&z)), -6*~(~x|(y|z))-12*(~x&(y&z)),True,0.000231981277466
7*(~z|(x^y))+2*(y^(~x|(y^z)))-14*~(x|(y|z))-7*~(x|(~y|z))-12*~(~x|(~y|z))-7*(~x&(~y&z))-12*(~x&(y&z))-9*(x&(~y&z))-7*(x&(y&z)),-5*(y^~(x|(y&z)))+7*~(~x|(y|z)),-5*~(x|(y|z))+7*~(~x|(y|z))-5*~(~x|(~y|z))-5*(~x&(~y&z))-5*(~x&(y&z))-5*(x&(y&z)), -5*~(x|(y|z))+7*~(~x|(y|z))-5*~(~x|(~y|z))-5*(~x&(~y&z))-5*(~x&(y&z))-5*(x&(y&z)),True,0.000353097915649
1*~(~x|(~y&z))+5*((y&z)^~(x&(y^z)))+1*(~(x&~y)&~(x^(y^z)))-6*~(x|(y|z))-5*~(x|(~y|z))-6*~(~x|(y|z))-2*~(~x|(~y|z))-1*(~x&(y&z))-1*(x&(y&z)),5*(~x&(~y&z)),5*(~x&(~y&z)), 5*(~x&(~y&z)),True,0.000189065933228
-7*(z^~(x|(y&z)))+3*(y^~(x&(~y|z)))+1*((x^y)|(x^z))+6*~(x|(~y|z))-5*~(~x|(y|z))-5*~(~x|(~y|z))-8*(~x&(~y&z))+2*(~x&(y&z))+6*(x&(~y&z)),-4*(~(x^y)|(x^z)),-4*(~(x^y)|(x^z)), -4*(~(x^y)|(x^z)),True,0.00019383430481
5*((x^y)&~(x^z))-1*(y^(x|~z))+2*((x&~y)|(y^z))+1*~(x|(y|z))-7*~(x|(~y|z))-1*~(~x|(y|z))-2*~(~x|(~y|z))+1*(~x&(y&z))-6*(x&(~y&z)),2*(~x&(~y&z)),2*(~x&(~y&z)), 2*(~x&(~y&z)),True,0.000180006027222
-6*(~(x^y)&(x^z))-2*(y^~(x&(y&z)))+1*~(x|(y|z))+2*~(~x|(y|z))+6*~(~x|(~y|z))+7*(~x&(~y&z))-1*(~x&(y&z))+1*(x&(~y&z))+2*(x&(y&z)),-1*((y&~z)^(~x|(y^z))),-1*((y&~z)^(~x|(y^z))), -1*((y&~z)^(~x|(y^z))),True,0.000203847885132
-7*(x^(y^z))-2*(x|(~y&z))-2*~(x|(y|z))+5*~(x|(~y|z))+9*~(~x|(y|z))+2*~(~x|(~y|z))+7*(~x&(~y&z))+2*(x&(~y&z))+7*(x&(y&z)),-2*~(x^(y&z)),-2*~(x^(y&z)), -2*~(x^(y&z)),True,0.000185966491699
-7*((x^y)&~(x^z))+5*(~z|~(x^y))-3*~(x|(y|z))+4*~(x|(~y|z))-3*~(~x|(y|z))-3*~(~x|(~y|z))-3*(~x&(~y&z))+9*(x&(~y&z))-5*(x&(y&z)),2*~(y&z),2*~(y&z), 2*~(y&z),True,0.000170946121216
-1*(z^(~x&(y|z)))+1*((x&~y)|~(x^(y^z)))-2*(y^(x|(~y|z)))+1*~(x|(y|z))+1*~(~x|(y|z))-1*~(~x|(~y|z))+2*(~x&(~y&z))-1*(~x&(y&z))+2*(x&(~y&z)),-3*~(x|(~y|z))-1*(x&(y&z)),-3*~(x|(~y|z))-1*(x&(y&z)), -3*~(x|(~y|z))-1*(x&(y&z)),True,0.000216007232666
-7*~(x&~z)-7*(~z&~(x^y))+3*(y^z)+14*~(x|(y|z))+4*~(x|(~y|z))+4*~(~x|(~y|z))+7*(~x&(y&z))+4*(x&(~y&z))+7*(x&(y&z)),-4*(~x&(~y&z)),-4*(~x&(~y&z)), -4*(~x&(~y&z)),True,0.000180006027222
11*(y^(x|(~y&z)))-6*~(x&(y|z))+2*((x^y)|~(x^z))+4*~(x|(y|z))-7*~(x|(~y|z))-5*~(~x|(y|z))-3*(~x&(~y&z))-7*(~x&(y&z))-2*(x&(y&z)),2*(~y&(x^z))+13*(x&(~y&z)),2*~(~x|(y|z))+2*(~x&(~y&z))+13*(x&(~y&z)), 2*~(~x|(y|z))+2*(~x&(~y&z))+13*(x&(~y&z)),True,0.000241994857788
-1*((x&z)|~(y|z))-6*(z^~(x&~y))-6*(x&~y)+1*(z^(~x|(y&z)))+6*~(x|(y|z))+5*~(x|(~y|z))+7*~(~x|(y|z))+6*~(~x|(~y|z))+1*(x&(y&z)),-12*(x&(~y&z)),-12*(x&(~y&z)), -12*(x&(~y&z)),True,0.000182151794434
-3*(y^~(~x|(y^z)))+2*(z^(x|(y&z)))+1*~(x|(y|z))+4*~(x|(~y|z))+2*~(~x|(y|z))+2*~(~x|(~y|z))-1*(~x&(~y&z))+4*(~x&(y&z))+1*(x&(y&z)),1*~(x&(~y&z)),1*~(x&(~y&z)), 1*~(x&(~y&z)),True,0.000185012817383
-3*(~x&(y^z))+3*((x&y)^~(x^(~y|z)))-11*~(x|(y|z))-11*~(x|(~y|z))+8*~(~x|(y|z))-14*~(~x|(~y|z))+14*(~x&(~y&z))+11*(~x&(y&z))+8*(x&(~y&z)),-11*(z^(~x|(y|z)))+11*(y^(x|(y^z))),-11*~(x|(y|z))-11*~(x|(~y|z))+11*~(~x|(y|z))-11*~(~x|(~y|z))+11*(~x&(~y&z))+11*(~x&(y&z))+11*(x&(~y&z)), -11*~(x|(y|z))-11*~(x|(~y|z))+11*~(~x|(y|z))-11*~(~x|(~y|z))+11*(~x&(~y&z))+11*(~x&(y&z))+11*(x&(~y&z)),True,0.000361919403076
7*~(x|~z)-3*(~z&(x^y))-2*(z^~(x&~y))+2*~(x|(y|z))+5*~(x|(~y|z))+3*~(~x|(y|z))+2*~(~x|(~y|z))-7*(~x&(~y&z))-7*(~x&(y&z)),-2*(x&(~y&z)),-2*(x&(~y&z)), -2*(x&(~y&z)),True,0.000187873840332
-2*((x&z)^(x^(y&z)))-11*(y^~(~x|(y^z)))+5*~(x|y)-5*~(x|(y|z))+11*~(x|(~y|z))+13*~(~x|(~y|z))-5*(~x&(~y&z))+13*(~x&(y&z))+2*(x&(y&z)),-13*~(~x|(y|z)),-13*~(~x|(y|z)), -13*~(~x|(y|z)),True,0.000185012817383
-7*(x^(~y|z))-1*((x|y)&(x^(y^z)))+9*~(x|(y|z))+1*~(x|(~y|z))+3*~(~x|(y|z))+7*~(~x|(~y|z))+9*(~x&(~y&z))+9*(~x&(y&z))+1*(x&(y&z)),2*((x&z)^~(y&~z)),2*((x&z)^~(y&~z)), 2*((x&z)^~(y&~z)),True,0.000195980072021
-5*((y&z)^~(~x&(y^z)))+1*~(x|y)+4*~(x|(y|z))-7*~(x|(~y|z))+5*~(~x|(y|z))-2*~(~x|(~y|z))-1*(~x&(~y&z))-2*(x&(~y&z))-7*(x&(y&z)),-7*((x&z)|(y&~z)),-7*((x&z)|(y&~z)), -7*((x&z)|(y&~z)),True,0.000189065933228
1*(z^~(~x&(y&z)))-2*(~x|(~y&z))-11*(y&~z)+1*~(x|(y|z))+12*~(x|(~y|z))-1*~(~x|(y|z))+2*(~x&(~y&z))+1*(~x&(y&z))+2*(x&(~y&z)),-10*~(~x|(~y|z)),-10*~(~x|(~y|z)), -10*~(~x|(~y|z)),True,0.000184059143066
-1*((x&z)|(y&~z))-5*(z^~(~x|(~y&z)))+11*(y^~(~x&(~y|z)))+1*~(x|(~y|z))+6*~(~x|(~y|z))+5*(~x&(~y&z))-6*(~x&(y&z))-5*(x&(~y&z))+1*(x&(y&z)),6*~(~x|(y|z)),6*~(~x|(y|z)), 6*~(~x|(y|z)),True,0.000180959701538
11*(z^~(x|(y&z)))+1*(~y|(x^z))-1*(y&~(x&~z))-12*~(x|(y|z))-10*~(x|(~y|z))-1*~(~x|(y|z))-1*(~x&(~y&z))-11*(~x&(y&z))-12*(x&(~y&z)),1*~(~x|(~y|z))+10*(x&(y&z)),1*~(~x|(~y|z))+10*(x&(y&z)), 1*~(~x|(~y|z))+10*(x&(y&z)),True,0.000208139419556
2*((x&y)|(x^(y^z)))-2*((x|y)&(y^z))-11*((x&y)|~(y|z))+5*(z^~(~x&(~y&z)))-5*~(x|(~y|z))+4*~(~x|(y|z))-7*(~x&(~y&z))+2*(x&(~y&z))+9*(x&(y&z)),-6*~(~x|(~y|z))-6*~(x|(y|z)),-6*(~z&~(x^y)), -6*(~z&~(x^y)),True,0.000185012817383
-6*(x^(~y&z))+7*((x&y)|~(y|z))-1*(y&(x|~z))+2*(z|(x&~y))-7*~(x|(y|z))+1*~(x|(~y|z))-3*~(~x|(y|z))-2*(~x&(y&z))-2*(x&(~y&z)),-4*(~x&(~y&z))+2*(x&(y&z)),-4*(~x&(~y&z))+2*(x&(y&z)), -4*(~x&(~y&z))+2*(x&(y&z)),True,0.00021505355835
2*(z&(x|~y))-6*(~z&(x^y))-1*(~(x&~y)&(y^z))+3*~(x|(~y|z))+6*~(~x|(y|z))+1*~(~x|(~y|z))-5*(~x&(~y&z))-6*(x&(~y&z))-6*(x&(y&z)),-4*(z^~(x|~y)),-4*(z^~(x|~y)), -4*(z^~(x|~y)),True,0.000184059143066
-6*(y&(x|~z))+3*z-11*(y^~(~x&(~y&z)))+11*~(x|(y|z))+6*~(x|(~y|z))+6*~(~x|(~y|z))-3*(~x&(~y&z))-3*(~x&(y&z))+3*(x&(y&z)),-8*(x&(~y&z))-11*~(~x|(y|z)),-11*~(~x|(y|z))-8*(x&(~y&z)), -11*~(~x|(y|z))-8*(x&(~y&z)),True,0.000231981277466
-2*(y^~(x|~z))-7*(x^(~y&z))-1*(~(x&y)&(x^(y^z)))+2*~(x|(y|z))+5*~(x|(~y|z))+8*~(~x|(y|z))+12*(~x&(~y&z))+2*(~x&(y&z))+9*(x&(y&z)),-11*~(~x|(~y|z))+2*~(x&(~y|z)),2*~(x|(y|z))+2*~(x|(~y|z))-9*~(~x|(~y|z))+2*(~x&(~y&z))+2*(~x&(y&z)), 2*~(x|(y|z))+2*~(x|(~y|z))-9*~(~x|(~y|z))+2*(~x&(~y&z))+2*(~x&(y&z)),True,0.000306129455566
-11*(~x&(~y|z))-3*(y^~(x|~z))+7*~(x&(y|z))+4*~(x|(y|z))-4*~(x|(~y|z))+3*~(~x|(~y|z))+7*(~x&(~y&z))+4*(~x&(y&z))+3*(x&(y&z)),7*~(~x|(y|z)),7*~(~x|(y|z)), 7*~(~x|(y|z)),True,0.000186920166016
4*((x&z)|(y&~z))+1*(y&~(x&~z))-6*((x&z)^~(y&~z))+6*~(x|(y|z))-5*~(x|(~y|z))+6*~(~x|(y|z))+6*(~x&(~y&z))+5*(~x&(y&z))-5*(x&(y&z)),4*~(~x|(~y|z))+4*(x&(~y&z)),4*(x&(y^z)), 4*(x&(y^z)),True,0.000180006027222
-7*(z^~(~x&(~y|z)))+1*(z^~(x|~y))-11*~(x|(y|z))+6*~(x|(~y|z))+7*~(~x|(y|z))-4*~(~x|(~y|z))-5*(~x&(~y&z))+7*(~x&(y&z))-12*(x&(y&z)),-11*~(x^y)+1*(x&(~y&z)),-11*~(x|(y|z))-11*~(~x|(~y|z))-11*(~x&(~y&z))+1*(x&(~y&z))-11*(x&(y&z)), -11*~(x|(y|z))-11*~(~x|(~y|z))-11*(~x&(~y&z))+1*(x&(~y&z))-11*(x&(y&z)),True,0.000326871871948
5*(~(x&y)&(y^z))-11*((x|~y)&(x^(y^z)))-2*((x|y)&(y^z))-1*~(x|(~y|z))+11*~(~x|(y|z))+4*~(~x|(~y|z))+6*(~x&(~y&z))-3*(x&(~y&z))+13*(x&(y&z)),2*(y^~(x|(y^z)))-2*~(x|(y|z)),2*(y&(x|~z)), 2*(y&(x|~z)),True,0.000186920166016
-3*((y&z)|(~x&(y|z)))-1*((x&~y)|(x^(y^z)))-1*(y^~(x&(y^z)))+1*~(x|(y|z))+4*~(x|(~y|z))+2*~(~x|(y|z))+5*(~x&(~y&z))+3*(~x&(y&z))+4*(x&(y&z)),-1*(x&(~y&z))-1*~(~x|(~y|z)),-1*(x&(y^z)), -1*(x&(y^z)),True,0.000192165374756
-5*(x&z)-5*(y^~(x&(~y&z)))-7*~(x&z)+7*~(x|(y|z))+7*~(x|(~y|z))+7*~(~x|(~y|z))+12*(~x&(~y&z))+2*(~x&(y&z))+5*(x&(~y&z)),-12*~(~x|(y|z))-5*(~(x&~y)&~(y^z)),-5*~(x|(y|z))-12*~(~x|(y|z))-5*(~x&(y&z))-5*(x&(y&z)), -5*~(x|(y|z))-12*~(~x|(y|z))-5*(~x&(y&z))-5*(x&(y&z)),True,0.000303030014038
11*(x|(~y|z))+2*(y|(x&z))-16*~(x|(y|z))-7*~(x|(~y|z))-13*~(~x|(~y|z))-11*(~x&(~y&z))-13*(~x&(y&z))-13*(x&(~y&z))-18*(x&(y&z)),-5*(z^(~x|(~y&z)))+11*~(~x|(y|z)),-5*~(x|(y|z))-5*~(x|(~y|z))+11*~(~x|(y|z))-5*(x&(y&z)), -5*~(x|(y|z))-5*~(x|(~y|z))+11*~(~x|(y|z))-5*(x&(y&z)),True,0.000302076339722
1*(~(x|~y)|(y^z))-4*~(x|(y|z))+6*~(x|(~y|z))+7*~(~x|(y|z))-5*~(~x|(~y|z))+6*(~x&(~y&z))+10*(~x&(y&z))-1*(x&(~y&z))+11*(x&(y&z)),11*(~(x|~y)|(x^(y^z)))-4*(z^~(~x&(~y&z))),-4*~(x|(y|z))+7*~(x|(~y|z))+7*~(~x|(y|z))-4*~(~x|(~y|z))+7*(~x&(~y&z))+11*(~x&(y&z))+11*(x&(y&z)), -4*~(x|(y|z))+7*~(x|(~y|z))+7*~(~x|(y|z))-4*~(~x|(~y|z))+7*(~x&(~y&z))+11*(~x&(y&z))+11*(x&(y&z)),True,0.000349044799805
1*~(y|~z)-1*((x^y)|~(x^z))+2*(~(x|~y)|~(x^(y^z)))-2*~(x|(y|z))-2*~(x|(~y|z))+1*~(~x|(y|z))-3*~(~x|(~y|z))-1*(~x&(~y&z))-2*(~x&(y&z)),-1*(y|~(x^z))+3*(x&(~y&z)),-1*~(x|(y|z))-1*~(x|(~y|z))-1*~(~x|(~y|z))-1*(~x&(y&z))+2*(x&(~y&z))-1*(x&(y&z)), -1*~(x|(y|z))-1*~(x|(~y|z))-1*~(~x|(~y|z))-1*(~x&(y&z))+2*(x&(~y&z))-1*(x&(y&z)),True,0.000333070755005
1*((y&z)^~(~x&(y^z)))+2*(z^~(x|(~y&z)))+1*(~(x|~y)|~(x^(y^z)))-4*~(x|(y|z))-1*~(~x|(y|z))-2*(~x&(~y&z))-1*(~x&(y&z))-4*(x&(~y&z))-2*(x&(y&z)),2*~(~x|(~y|z))+3*~(x|(~y|z)),3*~(x|(~y|z))+2*~(~x|(~y|z)), 3*~(x|(~y|z))+2*~(~x|(~y|z)),True,0.000219106674194
3*(~y&(x^z))+3*(y|~(x|z))+5*(y|(x&~z))+1*(x^(y|z))-3*~(x|(y|z))-9*~(x|(~y|z))-4*(~x&(~y&z))-9*(~x&(y&z))-8*(x&(y&z)),9*~(~x|(y|z))+8*~(~x|(~y|z)),9*~(~x|(y|z))+8*~(~x|(~y|z)), 9*~(~x|(y|z))+8*~(~x|(~y|z)),True,0.000216007232666
1*(~(x&y)&(y^z))-5*~x+4*~(x|(y|z))+3*~(x|(~y|z))-1*~(~x|(~y|z))+4*(~x&(~y&z))+4*(~x&(y&z))-2*(x&(~y&z))-1*(x&(y&z)),-1*(y|~(x^z)),-1*(y|~(x^z)), -1*(y|~(x^z)),True,0.000188827514648
4*(x&(~y|z))+2*(y^~(x|z))-1*(~(x^y)|(x^z))+11*(z&~(x&~y))-3*~(~x|(y|z))-1*~(~x|(~y|z))-10*(~x&(~y&z))-4*(x&(~y&z))-16*(x&(y&z)),1*~(x|(y|z))+12*(~x&(y&z)),1*~(x|(y|z))+12*(~x&(y&z)), 1*~(x|(y|z))+12*(~x&(y&z)),True,0.000210046768188
11*(z|~(x|~y))-7*(z^(x|y))+7*~(x|(y|z))-4*~(x|(~y|z))+7*~(~x|(y|z))+3*(~x&(~y&z))-11*(~x&(y&z))-11*(x&(~y&z))-11*(x&(y&z)),7*(y^(~x|(y&z)))-14*~(~x|(~y|z)),7*~(x|(y|z))-7*~(~x|(~y|z))+7*(~x&(~y&z)), 7*~(x|(y|z))-7*~(~x|(~y|z))+7*(~x&(~y&z)),True,0.000256061553955
-1*(x^(y^z))-7*(~x|(y&z))-1*((x&z)^(x^(~y&z)))+7*~(x|(y|z))+2*~(~x|(y|z))+1*~(~x|(~y|z))+7*(~x&(y&z))+1*(x&(~y&z))+8*(x&(y&z)),-8*~(x|(~y|z))-9*(~x&(~y&z)),-8*~(x|(~y|z))-9*(~x&(~y&z)), -8*~(x|(~y|z))-9*(~x&(~y&z)),True,0.000231981277466
-6*(z^(x|(y&z)))-5*~(x&(y|z))-1*(y^~(~x&(~y|z)))+5*~(x|(y|z))+5*~(x|(~y|z))+6*~(~x|(~y|z))+11*(~x&(~y&z))+6*(~x&(y&z))+1*(x&(~y&z)),-12*~(~x|(y|z)),-12*~(~x|(y|z)), -12*~(~x|(y|z)),True,0.000182867050171
1*(~x&(~y|z))-1*x-5*~(x&(y&z))+1*(y^~(x&(y|z)))+3*~(x|(y|z))+5*~(x|(~y|z))+3*(~x&(~y&z))+4*(~x&(y&z))+6*(x&(~y&z)),-5*~(~x|(y|z))-5*~(~x|(~y|z)),-5*(x&~z), -5*(x&~z),True,0.000175952911377
2*(y^~(x|~z))+3*(y^(~x|(y&z)))+2*(y&(x|~z))-3*~(x|(y|z))-4*~(x|(~y|z))+3*~(~x|(y|z))-5*(~x&(~y&z))+3*(x&(~y&z))-4*(x&(y&z)),3*(x&~y)+7*~(~x|(~y|z)),3*~(~x|(y|z))+7*~(~x|(~y|z))+3*(x&(~y&z)), 3*~(~x|(y|z))+7*~(~x|(~y|z))+3*(x&(~y&z)),True,0.000241041183472
7*~(x|y)+1*(z&~(x&y))-7*~(x|(y|z))-1*~(x|(~y|z))-1*~(~x|(~y|z))-8*(~x&(~y&z))-2*(~x&(y&z))-2*(x&(~y&z))-1*(x&(y&z)),-1*(y|(x&z)),-1*(y|(x&z)), -1*(y|(x&z)),True,0.000185966491699
-1*(y|~(x|z))-2*(y&~(x^z))-2*y+1*~(x|(y|z))+12*~(x|(~y|z))+7*~(~x|(y|z))+3*~(~x|(~y|z))+3*(~x&(y&z))+5*(x&(y&z)),7*(~z&(x^y)),7*(~z&(x^y)), 7*(~z&(x^y)),True,0.000179052352905
-11*~x+2*~(x|~y)-3*((y&z)|(~x&(y|z)))+1*((x|~y)&~(x^(y^z)))+12*~(x|(~y|z))-1*~(~x|(~y|z))+14*(~x&(~y&z))+12*(~x&(y&z))-1*(x&(~y&z)),-3*(x&(y&z))-10*~(x|(y|z)),-10*~(x|(y|z))-3*(x&(y&z)), -10*~(x|(y|z))-3*(x&(y&z)),True,0.000231981277466
4*(x|(y|z))-7*(z|~(x|y))-15*~(x|(~y|z))-15*~(~x|(y|z))-15*~(~x|(~y|z))+3*(~x&(~y&z))-8*(~x&(y&z))+3*(x&(~y&z))-8*(x&(y&z)),-11*(y|(x&~z))-7*~(x|(y|z)),-7*~(x|(y|z))-11*~(x|(~y|z))-11*~(~x|(y|z))-11*~(~x|(~y|z))-11*(~x&(y&z))-11*(x&(y&z)), -7*~(x|(y|z))-11*~(x|(~y|z))-11*~(~x|(y|z))-11*~(~x|(~y|z))-11*(~x&(y&z))-11*(x&(y&z)),True,0.000375986099243
11*(y|(x&~z))-3*(~(x&~y)&(x^(y^z)))+5*(z&(x|y))-11*(y|~z)+11*~(x|(y|z))+3*~(x|(~y|z))-5*(~x&(y&z))-5*(x&(~y&z))-2*(x&(y&z)),-3*(~x&(~y&z)),-3*(~x&(~y&z)), -3*(~x&(~y&z)),True,0.000192165374756
11*(~(x&~y)&(x^(y^z)))-11*(z|~(x^y))-7*~(~x&(~y|z))+11*~(x|(y|z))-4*~(x|(~y|z))+7*~(~x|(y|z))+11*(~x&(y&z))+18*(x&(~y&z))+7*(x&(y&z)),-18*~(~x|(~y|z)),-18*~(~x|(~y|z)), -18*~(~x|(~y|z)),True,0.000186920166016
-11*(z^~(x&~y))+1*~(x|~z)+1*(y&~(x&~z))-1*(z^(x&~y))+11*~(x|(y|z))+1*~(~x|(y|z))+11*~(~x|(~y|z))-1*(~x&(y&z))+11*(x&(~y&z)),-10*~(x|(~y|z)),-10*~(x|(~y|z)), -10*~(x|(~y|z)),True,0.000182151794434
1*(x^z)+4*(~(x&y)&~(x^(y^z)))-4*~(x|(y|z))-4*~(x|(~y|z))-5*~(~x|(y|z))-1*~(~x|(~y|z))-1*(~x&(~y&z))-9*(~x&(y&z))-4*(x&(~y&z)),-4*(y^~(~x|(~y&z))),-4*(y^~(~x|(~y&z))), -4*(y^~(~x|(~y&z))),True,0.000193119049072
-5*(y^(~x|(~y&z)))-1*~(x&~z)+6*~(x|(y|z))+1*~(x|(~y|z))+16*~(~x|(~y|z))+6*(~x&(~y&z))+1*(~x&(y&z))+6*(x&(~y&z))+17*(x&(y&z)),11*(x&y),11*(x&y), 11*(x&y),True,0.000171899795532
-6*((y&~z)|~(x|(~y&z)))+2*(z^~(x|y))-6*((x&z)^~(x^(~y&z)))+10*~(x|(y|z))+14*~(x|(~y|z))+2*~(~x|(y|z))+6*~(~x|(~y|z))+12*(~x&(y&z))+6*(x&(y&z)),2*(y^(x&~z))+2*(x&(~y&z)),2*(y^~(~x|(y&z))), 2*(y^~(~x|(y&z))),True,0.000190019607544
1*(z^(~x|(~y&z)))-5*((y&z)^~(~x&(y^z)))+4*~(x|(y|z))-3*~(x|(~y|z))+5*~(~x|(y|z))+5*~(~x|(~y|z))-2*(~x&(~y&z))+3*(x&(~y&z))-3*(x&(y&z)),-2*(z^~(x|~y)),-2*(z^~(x|~y)), -2*(z^~(x|~y)),True,0.000185966491699
-6*x-2*((x&z)^~(x^(~y&z)))+1*~(x|(~y|z))+6*~(~x|(y|z))+6*~(~x|(~y|z))-1*(~x&(~y&z))+1*(~x&(y&z))+6*(x&(~y&z))+8*(x&(y&z)),-1*(~x&(y|z))-2*~(x|(y|z)),-2*~(x|(y|z))-1*~(x|(~y|z))-1*(~x&(~y&z))-1*(~x&(y&z)), -2*~(x|(y|z))-1*~(x|(~y|z))-1*(~x&(~y&z))-1*(~x&(y&z)),True,0.000279188156128
-1*(z^~(x|(y&z)))-2*(y^~(x|z))+6*~(x|(y|z))-1*~(~x|(y|z))+5*~(~x|(~y|z))+2*(~x&(~y&z))+3*(~x&(y&z))+1*(x&(~y&z))+3*(x&(y&z)),-1*(~(x&y)&(x^(y^z)))+3*(y^(~x|(y&z))),3*~(x|(y|z))-1*~(x|(~y|z))-1*~(~x|(y|z))+3*~(~x|(~y|z))+2*(~x&(~y&z)), 3*~(x|(y|z))-1*~(x|(~y|z))-1*~(~x|(y|z))+3*~(~x|(~y|z))+2*(~x&(~y&z)),True,0.000298023223877
-3*~(y^z)+5*(z^(~x|(y|z)))-12*~(x|(y|z))-15*~(x|(~y|z))-8*~(~x|(y|z))-16*~(~x|(~y|z))-8*(~x&(y&z))+1*(x&(~y&z))+3*(x&(y&z)),1*(z^(~x|(y&z)))-11*(z^~(~x&(y&z))),-10*~(x|(y|z))-10*~(x|(~y|z))-11*~(~x|(y|z))-11*~(~x|(~y|z))-11*(~x&(y&z))+1*(x&(~y&z)), -10*~(x|(y|z))-10*~(x|(~y|z))-11*~(~x|(y|z))-11*~(~x|(~y|z))-11*(~x&(y&z))+1*(x&(~y&z)),True,0.000360012054443
2*~(x|z)+1*(x|(y^z))-4*~(x|(y|z))+1*~(x|(~y|z))-3*~(~x|(y|z))+3*~(~x|(~y|z))+3*(~x&(~y&z))+3*(x&(~y&z))+5*(x&(y&z)),6*((x&y)|(y^z))-2*~(y&z),-2*~(x|(y|z))+4*~(x|(~y|z))-2*~(~x|(y|z))+4*~(~x|(~y|z))+4*(~x&(~y&z))+4*(x&(~y&z))+6*(x&(y&z)), -2*~(x|(y|z))+4*~(x|(~y|z))-2*~(~x|(y|z))+4*~(~x|(~y|z))+4*(~x&(~y&z))+4*(x&(~y&z))+6*(x&(y&z)),True,0.000350952148438
-2*(~(x|~y)|(y^z))-2*((x&y)^~(x^(~y|z)))+2*(~(x^y)|~(x^z))+3*(z^(~x&(y|z)))-2*~(x|(y|z))-1*~(x|(~y|z))+2*~(~x|(~y|z))+2*(~x&(y&z))-1*(x&(~y&z)),5*(x&(y&z))-2*~(~x|(y|z)),-2*~(~x|(y|z))+5*(x&(y&z)), -2*~(~x|(y|z))+5*(x&(y&z)),True,0.000218868255615
1*~(x^(~y|z))-11*(x^(~y&z))-2*(~(x^y)|(x^z))+12*~(~x|(y|z))+13*~(~x|(~y|z))+13*(~x&(~y&z))+2*(~x&(y&z))-1*(x&(~y&z))+12*(x&(y&z)),-2*~(x|(y|z))+1*~(x|(~y|z)),-2*~(x|(y|z))+1*~(x|(~y|z)), -2*~(x|(y|z))+1*~(x|(~y|z)),True,0.000211000442505
-1*(~(x|~y)|(x^(y^z)))+7*(x^(~y&z))-11*((x&y)^(y|~z))+11*~(x|(y|z))+5*~(~x|(y|z))-7*~(~x|(~y|z))-6*(~x&(~y&z))+12*(~x&(y&z))-6*(x&(y&z)),-12*~(x|(~y|z)),-12*~(x|(~y|z)), -12*~(x|(~y|z)),True,0.000181913375854
-3*((y&z)|(~x&(y|z)))+7*((x&z)^~(y&~z))-12*~(x|(y|z))+3*~(x|(~y|z))-7*~(~x|(y|z))-5*~(~x|(~y|z))-4*(~x&(~y&z))-4*(~x&(y&z))+3*(x&(y&z)),-5*((x|~y)&~(x^(y^z)))+5*(x&(~y&z)),-5*(~z&~(x^y)), -5*(~z&~(x^y)),True,0.000185966491699
5*(~(x|~y)|~(y^z))+1*(y^~(x&(~y|z)))-1*(y|(x^z))-6*~(x|(y|z))-8*~(x|(~y|z))-8*~(~x|(y|z))+1*~(~x|(~y|z))-8*(~x&(y&z))-5*(x&(y&z)),-4*(y^~(~x|(~y&z))),-4*(y^~(~x|(~y&z))), -4*(y^~(~x|(~y&z))),True,0.00019383430481
-3*(x^(y^z))+1*((x^y)&~(x^z))-6*~(y&~z)+6*~(x|(y|z))+2*~(x|(~y|z))+9*~(~x|(y|z))+9*(~x&(~y&z))+6*(~x&(y&z))+9*(x&(y&z)),-5*(x&(~y&z)),-5*(x&(~y&z)), -5*(x&(~y&z)),True,0.000196933746338
